Accident.Number,Aircraft.Category,Aircraft.Destroyed,Aircraft.Type,Aircraft.damage,Amateur.Built,Broad.phase.of.flight,Country,Engine.Type,Event.Date,Event.Id,FAR.Description,Fatal.Serious,Fatal.Serious.Rate,Injury.Severity,Investigation.Type,Location,Make,Model,Number.of.Engines,Publication.Date,Purpose.of.flight,Registration.Number,Total.Fatal.Injuries,Total.Minor.Injuries,Total.People,Total.Serious.Injuries,Total.Uninjured,Weather.Condition
ERA09LA488,Airplane,False,BOEING 717-200,Unknown,No,,United States,TURBO JET,2009-08-27,20090828X61756,121,0.0,0.0,Non-Fatal,Accident,"Inverness, FL",BOEING,717-200,2.0,25-09-2020,,N994AT,0.0,1.0,86.0,0.0,85.0,IMC
ERA09CA489,Airplane,False,PIPER J5A,Substantial,No,,United States,RECIPROCATING,2009-08-27,20090828X62325,091,0.0,0.0,Non-Fatal,Accident,"Holland, MA",PIPER,J5A,1.0,25-09-2020,PERSONAL,N33078,0.0,0.0,2.0,0.0,2.0,VMC
ERA09LA490,Airplane,False,PIPER PA-25-235,Substantial,No,,United States,RECIPROCATING,2009-08-27,20090828X63811,091,0.0,0.0,Non-Fatal,Accident,"Bainbridge, GA",PIPER,PA-25-235,1.0,25-09-2020,INSTRUCTIONAL,N7339Z,0.0,0.0,1.0,0.0,1.0,VMC
WPR09LA422,Airplane,False,CESSNA 210K,Substantial,No,,United States,RECIPROCATING,2009-08-27,20090828X73416,135,0.0,0.0,Non-Fatal,Accident,"Show Low, AZ",CESSNA,210K,1.0,25-09-2020,,N4600Q,0.0,0.0,2.0,0.0,2.0,VMC
ERA09LA520,Airplane,False,LUSCOMBE 8A,Substantial,No,,United States,RECIPROCATING,2009-08-27,20090914X32839,091,0.0,0.0,Non-Fatal,Accident,"Arcadia, FL",LUSCOMBE,8A,1.0,25-09-2020,PERSONAL,N40VS,0.0,0.0,2.0,0.0,2.0,VMC
WPR09CA425,Airplane,False,TAYLORCRAFT BC12-D,Substantial,No,,United States,RECIPROCATING,2009-08-28,20090828X24014,091,0.0,0.0,Non-Fatal,Accident,"Madras, OR",TAYLORCRAFT,BC12-D,1.0,25-09-2020,PERSONAL,N95333,0.0,0.0,2.0,0.0,2.0,VMC
WPR09LA423,Airplane,False,CESSNA TU206G,Substantial,No,,United States,RECIPROCATING,2009-08-28,20090828X74002,091,1.0,1.0,Non-Fatal,Accident,"Ballard, WA",CESSNA,TU206G,1.0,25-09-2020,PERSONAL,N682RC,0.0,0.0,1.0,1.0,0.0,VMC
ANC09CA089,Airplane,False,AERONCA 15AC,Substantial,No,,United States,RECIPROCATING,2009-08-28,20090831X32947,091,0.0,0.0,Non-Fatal,Accident,"Palmer, AK",AERONCA,15AC,1.0,25-09-2020,PERSONAL,N1301H,0.0,0.0,2.0,0.0,2.0,VMC
CEN09CA560,Airplane,False,PIPER PA-12,Substantial,No,,United States,RECIPROCATING,2009-08-28,20090904X83305,091,0.0,0.0,Non-Fatal,Accident,"Gonvick, MN",PIPER,PA-12,1.0,25-09-2020,PERSONAL,N2409M,0.0,0.0,1.0,0.0,1.0,VMC
CEN09CA552,Airplane,False,CESSNA 150F,Substantial,No,,United States,RECIPROCATING,2009-08-29,20090831X20930,091,0.0,0.0,Non-Fatal,Accident,"Abilene, KS",CESSNA,150F,1.0,25-09-2020,PERSONAL,N8312G,0.0,0.0,1.0,0.0,1.0,VMC
CEN09CA554,Airplane,False,SOCATA TBM 700,Substantial,No,,United States,TURBO PROP,2009-08-29,20090831X41405,091,0.0,0.0,Non-Fatal,Accident,"Ann Arbor, MI",SOCATA,TBM 700,1.0,25-09-2020,PERSONAL,N715V,0.0,0.0,1.0,0.0,1.0,VMC
ERA09LA529,Airplane,False,BOMBARDIER INC DHC-8-202,Substantial,No,,United States,TURBO PROP,2009-08-29,20090921X05830,121,0.0,,,Accident,"Unknown,",BOMBARDIER INC,DHC-8-202,2.0,25-09-2020,,N367PH,0.0,0.0,0.0,0.0,0.0,
WPR09FA428,Airplane,False,PIPER PA-22-150,Substantial,No,,United States,RECIPROCATING,2009-08-30,20090830X41910,091,2.0,1.0,Fatal,Accident,"Canyonville, OR",PIPER,PA-22-150,1.0,25-09-2020,PERSONAL,N2967P,2.0,0.0,2.0,0.0,0.0,IMC
ERA09CA493,Airplane,False,BEECH B19,Substantial,No,,United States,RECIPROCATING,2009-08-30,20090831X00711,091,0.0,0.0,Non-Fatal,Accident,"Thomasville, PA",BEECH,B19,1.0,25-09-2020,PERSONAL,N6982R,0.0,0.0,1.0,0.0,1.0,VMC
ANC09TA090,Airplane,False,PIPER PA-18-150,Substantial,No,,United States,RECIPROCATING,2009-08-31,20090831X64557,PUBU,0.0,0.0,Non-Fatal,Accident,"Bethel, AK",PIPER,PA-18-150,1.0,25-09-2020,PUBLIC AIRCRAFT - FEDERAL,N743,0.0,0.0,1.0,0.0,1.0,VMC
WPR09CA430,Airplane,False,CESSNA 152,Substantial,No,,United States,RECIPROCATING,2009-08-31,20090901X14616,091,0.0,0.0,Non-Fatal,Accident,"Merced, CA",CESSNA,152,1.0,25-09-2020,INSTRUCTIONAL,N5155B,0.0,0.0,1.0,0.0,1.0,VMC
ERA09CA504,Airplane,False,CESSNA 152,Substantial,No,,United States,RECIPROCATING,2009-08-31,20090908X33554,091,0.0,0.0,Non-Fatal,Accident,"Harrisburg, PA",CESSNA,152,1.0,25-09-2020,INSTRUCTIONAL,N69124,0.0,0.0,1.0,0.0,1.0,VMC
CEN10WA072,Airplane,True,CESSNA 414,Destroyed,No,,Mexico,RECIPROCATING,2009-08-31,20091201X63115,091,1.0,1.0,Fatal,Accident,"Unknown, Mexico",CESSNA,414,2.0,25-09-2020,POSITIONING,N53DJ,1.0,0.0,1.0,0.0,0.0,
ERA09LA496,Airplane,False,PIPER PA28-151,Substantial,No,,United States,RECIPROCATING,2009-09-01,20090901X40607,091,0.0,0.0,Non-Fatal,Accident,"Mansfield, MA",PIPER,PA28-151,1.0,25-09-2020,PERSONAL,N32146,0.0,0.0,2.0,0.0,2.0,VMC
CEN09CA615,Airplane,False,CESSNA 175,Substantial,No,,United States,RECIPROCATING,2009-09-01,20091022X84611,091,0.0,0.0,Non-Fatal,Accident,"Rio Blanco, CO",CESSNA,175,1.0,25-09-2020,BUSINESS,N6686E,0.0,0.0,1.0,0.0,1.0,VMC
CEN09LA557,Airplane,False,CESSNA 150F,Substantial,No,,United States,RECIPROCATING,2009-09-02,20090902X43339,091,0.0,0.0,Non-Fatal,Accident,"Rosedale, MI",CESSNA,150F,1.0,25-09-2020,PERSONAL,N6446F,0.0,0.0,1.0,0.0,1.0,VMC
WPR09CA439,Airplane,False,BELLANCA 17-30A,Substantial,No,,United States,RECIPROCATING,2009-09-02,20090913X23223,091,0.0,0.0,Non-Fatal,Accident,"La Grande, OR",BELLANCA,17-30A,1.0,25-09-2020,PERSONAL,N14786,0.0,0.0,3.0,0.0,3.0,VMC
ANC09TA092,Airplane,False,AVIAT AIRCRAFT INC A-1B,Substantial,No,,United States,RECIPROCATING,2009-09-03,20090903X64840,PUBU,0.0,0.0,Non-Fatal,Accident,"Gulkana, AK",AVIAT AIRCRAFT INC,A-1B,1.0,25-09-2020,PUBLIC AIRCRAFT - FEDERAL,N37HY,0.0,0.0,1.0,0.0,1.0,VMC
ENG09IA017,Airplane,False,EMBRAER ERJ 190-100 IGW,Minor,No,,Bahamas,TURBO FAN,2009-09-03,20090910X53412,121,6.0,1.0,Non-Fatal,Incident,"Nassau, Bahamas",EMBRAER,ERJ 190-100 IGW,2.0,25-09-2020,,N258JB,0.0,0.0,6.0,6.0,0.0,
ANC09CA095,Airplane,False,PIPER PA-22-160,Substantial,No,,United States,RECIPROCATING,2009-09-03,20090910X62929,091,0.0,0.0,Non-Fatal,Accident,"Talkeetna, AK",PIPER,PA-22-160,1.0,25-09-2020,PERSONAL,N9985D,0.0,0.0,2.0,0.0,2.0,VMC
CEN09LA561,Airplane,False,CHAMPION 7KCAB,Substantial,No,,United States,RECIPROCATING,2009-09-04,20090904X15954,091,0.0,0.0,Non-Fatal,Accident,"Stacy, MN",CHAMPION,7KCAB,1.0,25-09-2020,PERSONAL,N2629G,0.0,2.0,2.0,0.0,0.0,VMC
WPR09LA431,Airplane,True,PIPER PA-28-180,Destroyed,No,,United States,RECIPROCATING,2009-09-04,20090904X30010,091,2.0,1.0,Non-Fatal,Accident,"Oroville, CA",PIPER,PA-28-180,1.0,25-09-2020,PERSONAL,N2482R,0.0,0.0,2.0,2.0,0.0,VMC
ERA09CA508,Airplane,False,MOONEY 231,Substantial,No,,United States,RECIPROCATING,2009-09-04,20090909X91951,091,0.0,0.0,Non-Fatal,Accident,"Charlottesville, VA",MOONEY,231,1.0,25-09-2020,PERSONAL,N75PW,0.0,0.0,2.0,0.0,2.0,VMC
CEN09IA578,Airplane,False,CESSNA 421,Minor,No,,United States,RECIPROCATING,2009-09-04,20090911X64138,091,0.0,0.0,Non-Fatal,Incident,"Sugar Land, TX",CESSNA,421,2.0,25-09-2020,BUSINESS,N2349S,0.0,0.0,1.0,0.0,1.0,VMC
CEN09FA562,Airplane,True,PIPER PA-32R-300,Destroyed,No,,United States,RECIPROCATING,2009-09-05,20090905X31040,091,5.0,1.0,Fatal,Accident,"Tulsa, OK",PIPER,PA-32R-300,1.0,25-09-2020,PERSONAL,N1228H,5.0,0.0,5.0,0.0,0.0,IMC
WPR09CA434,Airplane,False,CESSNA 195,Substantial,No,,United States,RECIPROCATING,2009-09-05,20090908X14629,091,0.0,0.0,Non-Fatal,Accident,"Camarillo, CA",CESSNA,195,1.0,25-09-2020,PERSONAL,N1508D,0.0,0.0,2.0,0.0,2.0,VMC
WPR09CA435,Airplane,False,PIPER PA-20,Substantial,No,,United States,RECIPROCATING,2009-09-05,20090908X15057,091,0.0,0.0,Non-Fatal,Accident,"Bozeman, MT",PIPER,PA-20,1.0,25-09-2020,INSTRUCTIONAL,N1544A,0.0,0.0,2.0,0.0,2.0,VMC
CEN09LA567,Airplane,False,AERONCA 11AC,Substantial,No,,United States,RECIPROCATING,2009-09-05,20090908X22406,091,0.0,0.0,Non-Fatal,Accident,"Marshall, MI",AERONCA,11AC,1.0,25-09-2020,PERSONAL,N3383E,0.0,0.0,1.0,0.0,1.0,VMC
ERA09LA506,Airplane,False,CESSNA 140,Minor,No,,United States,RECIPROCATING,2009-09-05,20090908X42948,091,0.0,0.0,Non-Fatal,Accident,"Louisa, VA",CESSNA,140,1.0,25-09-2020,PERSONAL,N3656V,0.0,0.0,2.0,0.0,2.0,VMC
ANC09CA096,Airplane,False,PIPER PA-18,Substantial,No,,United States,RECIPROCATING,2009-09-05,20090910X64040,091,0.0,0.0,Non-Fatal,Accident,"Fairbanks, AK",PIPER,PA-18,1.0,25-09-2020,PERSONAL,N5773D,0.0,0.0,2.0,0.0,2.0,VMC
WPR09CA441,Airplane,False,CESSNA T210H,Substantial,No,,United States,RECIPROCATING,2009-09-05,20090913X24824,091,0.0,0.0,Non-Fatal,Accident,"Avalon, CA",CESSNA,T210H,1.0,25-09-2020,PERSONAL,N2242r,0.0,0.0,4.0,0.0,4.0,VMC
CEN09CA581,Airplane,False,PIPER PA-32-301,Substantial,No,,United States,RECIPROCATING,2009-09-05,20090914X14642,091,0.0,0.0,Non-Fatal,Accident,"Spicewood, TX",PIPER,PA-32-301,1.0,25-09-2020,PERSONAL,N117EM,0.0,0.0,1.0,0.0,1.0,VMC
CEN09CA566,Airplane,False,PIPER J3C-65,Substantial,No,,United States,RECIPROCATING,2009-09-06,20090908X14459,091,0.0,0.0,Non-Fatal,Accident,"Mondovi, WI",PIPER,J3C-65,1.0,25-09-2020,PERSONAL,N3549W,0.0,0.0,2.0,0.0,2.0,VMC
CEN09LA576,Airplane,False,CESSNA 170A,Substantial,No,,United States,RECIPROCATING,2009-09-06,20090911X42632,091,0.0,0.0,Non-Fatal,Accident,"Grain Valley, MO",CESSNA,170A,1.0,25-09-2020,PERSONAL,N9129A,0.0,0.0,1.0,0.0,1.0,VMC
ANC09CA093,Airplane,False,AERONCA 15AC,Substantial,No,,United States,RECIPROCATING,2009-09-07,20090907X25625,091,0.0,0.0,Non-Fatal,Accident,"Kotzebue, AK",AERONCA,15AC,1.0,25-09-2020,PERSONAL,N1187H,0.0,0.0,1.0,0.0,1.0,VMC
ANC09CA094,Airplane,False,PIPER PA-18-150,Substantial,No,,United States,RECIPROCATING,2009-09-07,20090907X30550,091,0.0,0.0,Non-Fatal,Accident,"Fairbanks, AK",PIPER,PA-18-150,1.0,25-09-2020,PERSONAL,N54182,0.0,0.0,2.0,0.0,2.0,VMC
CEN09CA564,Airplane,False,CESSNA 180G,Substantial,No,,United States,RECIPROCATING,2009-09-07,20090908X13843,091,0.0,0.0,Non-Fatal,Accident,"Canby, MN",CESSNA,180G,1.0,25-09-2020,PERSONAL,N1250W,0.0,0.0,2.0,0.0,2.0,VMC
ERA09LA503,Airplane,False,PIPER PA-11,Substantial,No,,United States,RECIPROCATING,2009-09-07,20090908X14833,091,1.0,0.5,Fatal,Accident,"Quincy, FL",PIPER,PA-11,1.0,25-09-2020,PERSONAL,N4778M,1.0,1.0,2.0,0.0,0.0,VMC
CEN09CA569,Airplane,False,CESSNA T210,Substantial,No,,United States,RECIPROCATING,2009-09-07,20090908X51901,091,0.0,0.0,Non-Fatal,Accident,"Tulsa, OK",CESSNA,T210,1.0,25-09-2020,PERSONAL,N6442Y,0.0,0.0,1.0,0.0,1.0,VMC
CEN09LA573,Airplane,False,BEECH B36TC,Substantial,No,,United States,RECIPROCATING,2009-09-07,20090909X34734,091,0.0,0.0,Non-Fatal,Accident,"Sullivan, MO",BEECH,B36TC,1.0,25-09-2020,PERSONAL,N65873,0.0,0.0,1.0,0.0,1.0,VMC
CEN09LA586,Airplane,False,CESSNA 172S,Substantial,No,,United States,RECIPROCATING,2009-09-07,20090915X53650,091,0.0,0.0,Non-Fatal,Accident,"Unknown,",CESSNA,172S,1.0,25-09-2020,PERSONAL,N568ND,0.0,0.0,1.0,0.0,1.0,VMC
WPR09LA432,Airplane,False,CESSNA P206B,Substantial,No,,United States,RECIPROCATING,2009-09-08,20090908X21520,091,0.0,0.0,Non-Fatal,Accident,"Truckee, CA",CESSNA,P206B,1.0,25-09-2020,PERSONAL,N206ST,0.0,4.0,4.0,0.0,0.0,VMC
CEN09LA574,Airplane,False,GRUMMAN ACFT ENG COR-SCHWEIZER G-164A,Substantial,No,,United States,TURBO PROP,2009-09-08,20090909X43936,137,0.0,0.0,Non-Fatal,Accident,"Kimball, NE",GRUMMAN ACFT ENG COR-SCHWEIZER,G-164A,1.0,25-09-2020,AERIAL APPLICATION,N6761Q,0.0,0.0,1.0,0.0,1.0,VMC
ERA09LA510,Airplane,False,SOCATA TB 9 TAMPI,Substantial,No,,United States,RECIPROCATING,2009-09-08,20090909X54637,091,0.0,0.0,Non-Fatal,Accident,"Milner, GA",SOCATA,TB 9 TAMPI,1.0,25-09-2020,PERSONAL,N135ER,0.0,0.0,2.0,0.0,2.0,VMC
ENG09IA014,Airplane,False,BOEING 737,Minor,No,,United States,TURBO FAN,2009-09-08,20090909X82446,121,0.0,0.0,Non-Fatal,Incident,"Los Angeles, CA",BOEING,737,2.0,25-09-2020,,N670SW,0.0,0.0,142.0,0.0,142.0,VMC
WPR09CA438,Airplane,False,BEECH S35,Substantial,No,,United States,RECIPROCATING,2009-09-08,20090910X53230,091,0.0,0.0,Non-Fatal,Accident,"Fallon, NV",BEECH,S35,1.0,25-09-2020,PERSONAL,N272D,0.0,0.0,1.0,0.0,1.0,VMC
ENG09IA016,Airplane,False,BOEING 767 432ER,Minor,No,,Canada,,2009-09-08,20090910X95942,121,0.0,,,Incident,"St. Johns, Canada",BOEING,767 432ER,,25-09-2020,,N840MH,0.0,0.0,0.0,0.0,0.0,
WPR09CA447,Airplane,False,CESSNA 172P,Substantial,No,,United States,RECIPROCATING,2009-09-08,20090914X94545,091,0.0,0.0,Non-Fatal,Accident,"Long Beach, CA",CESSNA,172P,1.0,25-09-2020,PERSONAL,N51594,0.0,0.0,4.0,0.0,4.0,VMC
WPR09FA437,Airplane,False,CESSNA 152,Substantial,No,,United States,RECIPROCATING,2009-09-09,20090909X44833,091,1.0,0.25,Fatal,Accident,"Coolidge, AZ",CESSNA,152,1.0,25-09-2020,INSTRUCTIONAL,N94741,1.0,1.0,4.0,0.0,2.0,VMC
ERA09LA512,Airplane,False,BEECH H35,Substantial,No,,United States,RECIPROCATING,2009-09-09,20090910X51930,091,1.0,1.0,Non-Fatal,Accident,"Fredericksburg, PA",BEECH,H35,1.0,25-09-2020,PERSONAL,N5469D,0.0,0.0,1.0,1.0,0.0,VMC
ANC09CA097,Airplane,False,CESSNA 180J,Substantial,No,,United States,RECIPROCATING,2009-09-09,20090910X64846,091,0.0,0.0,Non-Fatal,Accident,"Juneau, AK",CESSNA,180J,1.0,25-09-2020,PERSONAL,N42250,0.0,0.0,2.0,0.0,2.0,VMC
ERA09FA514,Airplane,False,BEECH A36,Substantial,No,,United States,RECIPROCATING,2009-09-10,20090910X61833,091,1.0,1.0,Fatal,Accident,"Flat Rock, NC",BEECH,A36,1.0,25-09-2020,PERSONAL,N888WD,1.0,0.0,1.0,0.0,0.0,IMC
ERA09FA515,Airplane,True,CIRRUS SR-22,Destroyed,No,,United States,RECIPROCATING,2009-09-11,20090911X81041,091,1.0,1.0,Fatal,Accident,"Rock Hill, SC",CIRRUS,SR-22,1.0,25-09-2020,PERSONAL,N922XX,1.0,0.0,1.0,0.0,0.0,VMC
WPR09CA443,Airplane,False,CESSNA 305A,Substantial,No,,United States,RECIPROCATING,2009-09-11,20090914X60200,091,0.0,0.0,Non-Fatal,Accident,"Helena, MT",CESSNA,305A,1.0,25-09-2020,PERSONAL,N119WW,0.0,0.0,2.0,0.0,2.0,VMC
CEN09CA585,Airplane,False,CESSNA 170B,Substantial,No,,United States,RECIPROCATING,2009-09-11,20090914X74644,091,2.0,1.0,Non-Fatal,Accident,"Dalhart, TX",CESSNA,170B,1.0,25-09-2020,PERSONAL,N2929N,0.0,0.0,2.0,2.0,0.0,VMC
WPR09LA445,Airplane,False,CESSNA 182K,Substantial,No,,United States,RECIPROCATING,2009-09-11,20090914X85908,091,3.0,1.0,Non-Fatal,Accident,"Chemehuevi Valley, CA",CESSNA,182K,1.0,25-09-2020,PERSONAL,N2819R,0.0,0.0,3.0,3.0,0.0,VMC
CEN09LA579,Airplane,False,CESSNA 172S,Substantial,No,,United States,RECIPROCATING,2009-09-13,20090914X20548,091,1.0,1.0,Non-Fatal,Accident,"Park Rapids, MN",CESSNA,172S,1.0,25-09-2020,INSTRUCTIONAL,N523ND,0.0,0.0,1.0,1.0,0.0,VMC
WPR09CA444,Airplane,False,BEECH V35,Substantial,No,,United States,RECIPROCATING,2009-09-13,20090914X71500,091,0.0,0.0,Non-Fatal,Accident,"Hailey, ID",BEECH,V35,1.0,25-09-2020,PERSONAL,N81895,0.0,0.0,4.0,0.0,4.0,VMC
ERA09LA517,Airplane,False,CESSNA 172N,Substantial,No,,United States,RECIPROCATING,2009-09-13,20090914X72452,091,1.0,1.0,Non-Fatal,Accident,"Hillsville, VA",CESSNA,172N,1.0,25-09-2020,INSTRUCTIONAL,N734TV,0.0,0.0,1.0,1.0,0.0,VMC
ERA09CA548,Airplane,False,PIPER PA-20,Substantial,No,,United States,RECIPROCATING,2009-09-13,20091118X34536,091,0.0,0.0,Non-Fatal,Accident,"Herlong, FL",PIPER,PA-20,1.0,25-09-2020,PERSONAL,N7705K,0.0,0.0,1.0,0.0,1.0,VMC
ERA09CA518,Airplane,False,PIPER PA46,Substantial,No,,United States,RECIPROCATING,2009-09-14,20090914X85644,091,0.0,0.0,Non-Fatal,Accident,"Chamblee, GA",PIPER,PA46,1.0,25-09-2020,PERSONAL,N664RS,0.0,0.0,4.0,0.0,4.0,VMC
WPR09CA478,Airplane,False,CESSNA T210J,Substantial,No,,United States,RECIPROCATING,2009-09-14,20091013X34003,091,0.0,0.0,Non-Fatal,Accident,"Albany, OR",CESSNA,T210J,1.0,25-09-2020,PERSONAL,N899KM,0.0,0.0,1.0,0.0,1.0,VMC
ERA09CA522,Airplane,False,CESSNA 152,Substantial,No,,United States,RECIPROCATING,2009-09-15,20090915X00052,091,0.0,0.0,Non-Fatal,Accident,"Merritt Island, FL",CESSNA,152,1.0,25-09-2020,INSTRUCTIONAL,N93772,0.0,0.0,1.0,0.0,1.0,VMC
ERA09LA523,Airplane,True,CESSNA 208,Destroyed,No,,United States,TURBO PROP,2009-09-15,20090915X12034,135,0.0,0.0,Non-Fatal,Accident,"Sheffield, MA",CESSNA,208,1.0,25-09-2020,,N336DN,0.0,0.0,6.0,0.0,6.0,VMC
CEN09RA590,Airplane,True,PIPER PA34,Destroyed,No,,Portugal,RECIPROCATING,2009-09-15,20090917X60254,NUSN,3.0,1.0,Fatal,Accident,"Castro Verde, Portugal",PIPER,PA34,2.0,25-09-2020,UNKNOWN,OO-TML,3.0,0.0,3.0,0.0,0.0,
WPR09LA452,Airplane,False,CESSNA 140,Substantial,No,,United States,RECIPROCATING,2009-09-16,20090916X20357,091,1.0,1.0,Non-Fatal,Accident,"Santa Paula, CA",CESSNA,140,1.0,25-09-2020,PERSONAL,N326DW,0.0,0.0,1.0,1.0,0.0,VMC
WPR09LA451,Airplane,False,RAYTHEON AIRCRAFT COMPANY B200,Substantial,No,,United States,TURBO PROP,2009-09-16,20090916X72942,091,0.0,0.0,Non-Fatal,Accident,"Hayward, CA",RAYTHEON AIRCRAFT COMPANY,B200,2.0,25-09-2020,PERSONAL,N726CB,0.0,0.0,1.0,0.0,1.0,VMC
ANC09CA099,Airplane,False,PIPER PA-18,Substantial,No,,United States,RECIPROCATING,2009-09-16,20090917X41134,091,0.0,0.0,Non-Fatal,Accident,"Chickaloon, AK",PIPER,PA-18,1.0,25-09-2020,PERSONAL,N9840Q,0.0,0.0,1.0,0.0,1.0,VMC
ANC09LA102,Airplane,False,PIPER PA-12,Substantial,No,,United States,RECIPROCATING,2009-09-16,20090918X20657,135,0.0,0.0,Non-Fatal,Accident,"Lime Village, AK",PIPER,PA-12,1.0,25-09-2020,,N2594M,0.0,0.0,2.0,0.0,2.0,VMC
ANC09LA100,Airplane,False,GRUMMAN G-44A,Substantial,No,,United States,RECIPROCATING,2009-09-17,20090918X15513,091,0.0,0.0,Non-Fatal,Accident,"Anchorage, AK",GRUMMAN,G-44A,2.0,25-09-2020,PERSONAL,N86627,0.0,0.0,2.0,0.0,2.0,VMC
ANC09CA101,Airplane,False,PIPER PA-18-180,Substantial,No,,United States,RECIPROCATING,2009-09-17,20090918X20230,091,0.0,0.0,Non-Fatal,Accident,"Tok, AK",PIPER,PA-18-180,1.0,25-09-2020,PERSONAL,N874SC,0.0,0.0,1.0,0.0,1.0,VMC
ENG09WA022,Airplane,False,AIRBUS A319,Unknown,No,,Denmark,TURBO FAN,2009-09-17,20091019X30130,NUSC,0.0,,,Incident,"Copenhagen, Denmark",AIRBUS,A319,2.0,03-11-2020,,G-EUPL,0.0,0.0,0.0,0.0,0.0,
WPR09CA456,Airplane,False,AVIAT AIRCRAFT INC A-1C,Substantial,No,,United States,RECIPROCATING,2009-09-18,20090918X95558,091,0.0,0.0,Non-Fatal,Accident,"McArthur, CA",AVIAT AIRCRAFT INC,A-1C,1.0,25-09-2020,PERSONAL,N82PL,0.0,0.0,2.0,0.0,2.0,VMC
ANC09LA103,Airplane,False,PIPER PA-18,Substantial,No,,United States,RECIPROCATING,2009-09-18,20090918X95649,091,0.0,0.0,Non-Fatal,Accident,"Nabesna, AK",PIPER,PA-18,1.0,25-09-2020,OTHER WORK USE,N1169A,0.0,0.0,2.0,0.0,2.0,VMC
ENG09IA018,Airplane,False,BOEING 767,Minor,No,,United States,,2009-09-18,20090921X73211,121,0.0,0.0,Non-Fatal,Incident,"Newark, NJ",BOEING,767,2.0,25-09-2020,,N66051,0.0,0.0,235.0,0.0,235.0,VMC
ERA09LA530,Airplane,False,BEECH A36,Substantial,No,,United States,RECIPROCATING,2009-09-19,20090921X14545,091,2.0,0.5,Non-Fatal,Accident,"Fairmont, WV",BEECH,A36,1.0,25-09-2020,PERSONAL,N57S,0.0,2.0,4.0,2.0,0.0,VMC
ERA09CA533,Airplane,False,CESSNA 182,Substantial,No,,United States,RECIPROCATING,2009-09-19,20090921X52704,091,0.0,0.0,Non-Fatal,Accident,"Montauk, NY",CESSNA,182,1.0,25-09-2020,PERSONAL,N182HB,0.0,0.0,2.0,0.0,2.0,VMC
ERA09LA527,Airplane,False,CESSNA 172,Substantial,No,,United States,RECIPROCATING,2009-09-19,20090921X83758,091,2.0,1.0,Fatal,Accident,"Lowndesville, SC",CESSNA,172,1.0,25-09-2020,PERSONAL,N5845A,2.0,0.0,2.0,0.0,0.0,IMC
CEN09CA596,Airplane,False,AVIAT AIRCRAFT INC A-1C-180,Substantial,No,,United States,RECIPROCATING,2009-09-19,20090921X94630,091,0.0,0.0,Non-Fatal,Accident,"Princeton, MN",AVIAT AIRCRAFT INC,A-1C-180,1.0,25-09-2020,PERSONAL,N52PH,0.0,0.0,2.0,0.0,2.0,VMC
ERA09FA526,Airplane,False,PIPER PA-32R-301T,Substantial,No,,United States,RECIPROCATING,2009-09-20,20090921X75928,091,4.0,1.0,Fatal,Accident,"Fort Lauderdale, FL",PIPER,PA-32R-301T,1.0,25-09-2020,PERSONAL,N2467Y,4.0,0.0,4.0,0.0,0.0,VMC
CEN09IA595,Airplane,False,BEECH V35,Minor,No,,United States,RECIPROCATING,2009-09-20,20090921X85526,091,0.0,0.0,Non-Fatal,Incident,"Nacogdoches, TX",BEECH,V35,1.0,25-09-2020,PERSONAL,N97500,0.0,0.0,1.0,0.0,1.0,VMC
WPR09CA461,Airplane,False,CESSNA 172S,Substantial,No,,United States,RECIPROCATING,2009-09-21,20090922X41024,091,0.0,0.0,Non-Fatal,Accident,"San Carlos, CA",CESSNA,172S,1.0,25-09-2020,INSTRUCTIONAL,N21591,0.0,0.0,1.0,0.0,1.0,VMC
CEN09CA599,Airplane,False,PIPER PA-28-180,Substantial,No,,United States,RECIPROCATING,2009-09-21,20090922X43019,091,1.0,1.0,Non-Fatal,Accident,"Sibley, IA",PIPER,PA-28-180,1.0,25-09-2020,PERSONAL,N57354,0.0,0.0,1.0,1.0,0.0,VMC
ANC09CA105,Airplane,False,PIPER PA-22,Substantial,No,,United States,RECIPROCATING,2009-09-21,20090922X71120,091,0.0,0.0,Non-Fatal,Accident,"Seward, AK",PIPER,PA-22,1.0,25-09-2020,PERSONAL,N2601P,0.0,0.0,2.0,0.0,2.0,VMC
CEN09LA597,Airplane,False,PIPER PA-12,Substantial,No,,United States,RECIPROCATING,2009-09-22,20090922X24416,091,1.0,1.0,Fatal,Accident,"Columbia, MO",PIPER,PA-12,1.0,25-09-2020,PERSONAL,N3234M,1.0,0.0,1.0,0.0,0.0,IMC
CEN09CA600,Airplane,False,CESSNA 402B,Substantial,No,,United States,RECIPROCATING,2009-09-22,20090922X51734,135,0.0,0.0,Non-Fatal,Accident,"Omaha, NE",CESSNA,402B,2.0,25-09-2020,,N1048,0.0,0.0,1.0,0.0,1.0,VMC
CEN09FA601,Airplane,True,CESSNA T210,Destroyed,No,,United States,RECIPROCATING,2009-09-24,20090924X11124,091,1.0,1.0,Fatal,Accident,"Hilltop Lakes, TX",CESSNA,T210,1.0,25-09-2020,PERSONAL,N9734Y,1.0,0.0,1.0,0.0,0.0,VMC
